sim_time,output_collector_flowrate__l_m_,score_output_collector_flowrate__l_m_,output_1_Line1_flowrate__l_m_,score_output_1_Line1_flowrate__l_m_,output_1_Line1_pressure__kPa_,score_output_1_Line1_pressure__kPa_,output_1_Line1_power__W_,score_output_1_Line1_power__W_,output_1_Line2_flowrate__l_m_,score_output_1_Line2_flowrate__l_m_,output_1_Line2_pressure__kPa_,score_output_1_Line2_pressure__kPa_,output_1_Line2_power__W_,score_output_1_Line2_power__W_,output_1_Line3_flowrate__l_m_,score_output_1_Line3_flowrate__l_m_,output_1_Line3_pressure__kPa_,score_output_1_Line3_pressure__kPa_,output_1_Line3_power__W_,score_output_1_Line3_power__W_,output_1_Line4_flowrate__l_m_,score_output_1_Line4_flowrate__l_m_,output_1_Line4_pressure__kPa_,score_output_1_Line4_pressure__kPa_,output_1_Line4_power__W_,score_output_1_Line4_power__W_,input_collector_pressure,input_pump_speed_1,input_source_pressure_1,input_pump_speed_2,input_source_pressure_2,input_pump_speed_3,input_source_pressure_3,input_pump_speed_4,input_source_pressure_4,input_coll_pipe_length,input_coll_pipe_ele,input_pipe1_length_1,input_pipe2_length_1,input_pipe2_ele_1,input_pipe1_length_2,input_pipe2_length_2,input_pipe2_ele_2,input_pipe1_length_3,input_pipe2_length_3,input_pipe2_ele_3,input_pipe1_length_4,input_pipe2_length_4,input_pipe2_ele_4
6.5530856,234.930920088359,1.23887359209808e-13,56.183766256655,8.70233571526732e-15,261.690899849998,5.96178806614575e-14,-397.300672297461,1.09340499316609e-13,67.1835927758435,2.42002135535222e-14,251.952745619041,0,-473.354035407213,9.16572588300659e-14,34.7071155080879,2.77930314717991e-14,290.861206552148,4.01943669423046e-14,-358.642731733803,1.06344299035014e-13,76.2510940888929,1.2710574864626e-14,267.755630179235,0,-617.820726326071,2.41166201653828e-13,1.13100703078956,2485.58283431074,1.12922228414441,2643.99148474969,1.12737984247524,2503.5490087178,0.703721765441409,2930.17776740233,0.983305787024454,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.7540271,221.011252380957,5.89365110764894e-14,51.647814342284,9.79415571016078e-15,255.976480599651,8.94268209921863e-14,-390.58076197108,1.54630817050195e-13,73.9213445239574,1.49044701653644e-14,246.339874792254,2.98089403307288e-14,-549.983285098949,1.07852804154676e-13,27.3490055353468,2.14931837124569e-14,285.14035220663,5.96178806614575e-14,-327.121086547762,6.48114692637101e-14,67.484831457102,1.49044701653644e-14,261.986204095851,5.96178806614575e-14,-446.526684461142,7.19018694364508e-14,1.07546240535907,2488.59089094755,0.884548134667814,2805.34856630017,0.969549998487948,2476.41270137485,0.539222535957119,2583.9371795086,1.37572893848605,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.7169102,205.768245316988,5.39264020773381e-14,33.996450452631,1.12346670994454e-14,289.098998582033,5.96178806614575e-14,-341.169584117658,6.22688455115583e-14,72.795546996131,1.18896540830928e-14,279.582481676422,0,-622.379369241568,1.13686837721616e-13,42.3462065203959,9.53293114846953e-15,318.502109584244,0,-396.628423768352,7.83532456812862e-14,56.2381536323928,9.53293114846953e-15,295.133055012976,5.96178806614575e-14,-420.579059088574,7.19018694364508e-14,1.40328319770991,2452.98046049807,0.775258332212651,2938.58174161796,0.942644956855107,2552.18911967684,1.07087320158267,2540.60820623411,1.33286466415111,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.546209,214.079079939197,5.6843418860808e-14,44.1481476537915,1.14571573537582e-14,295.657144601673,5.96178806614575e-14,-411.760370977595,7.19018694364508e-14,62.741068195652,1.34816005193345e-14,285.981189693813,0,-517.461695402218,1.07852804154676e-13,54.5343437925083,8.10143365796377e-15,325.096107295056,5.96178806614575e-14,-506.789591554159,8.03887338846093e-14,52.2705281943274,1.34816005193345e-14,301.585312004092,5.96178806614575e-14,-467.556302515135,4.40307229178804e-14,1.46701721780768,2584.9204287691,0.831890552732925,2738.29803045491,1.06561778415518,2746.12749308652,1.08374863804832,2672.40292101219,0.935629664826874,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6284688,267.831120669429,3.83008239803599e-13,54.8362460068454,7.78360568894479e-15,252.563296005032,4.01943669423046e-14,-434.80244216124,5.39264020773381e-14,74.1781023598745,1.49044701653644e-14,242.901116913555,4.84004271070444e-14,-462.203885925268,5.96178806614575e-14,60.5971905918808,1.12346670994454e-14,281.967154419583,3.59509347182254e-14,-415.519353711636,1.69580219905769e-13,77.4404733747161,2.05934849563355e-14,258.653636025061,5.96178806614575e-14,-533.662212384505,1.39237371444277e-13,1.04047547044489,2582.79699153973,0.762862203642195,2618.74119989558,1.37538701419963,2513.14500098131,1.46045282381426,2770.90375165949,1.30752106223751,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6605788,233.567996397342,4.01943669423046e-14,70.7838684652406,1.79754673591127e-14,292.273509913443,5.96178806614575e-14,-620.626051441832,8.80614458357608e-14,57.6436401079917,8.98773367955635e-15,282.308011454579,5.96178806614575e-14,-444.991644847066,5.6843418860808e-14,66.4500104704802,6.35528743231302e-15,321.585736636192,5.96178806614575e-14,-646.36655496016,1.48229501182928e-13,38.2537952817206,1.25103958209103e-14,297.845070030485,0,-374.210011049246,5.6843418860808e-14,1.43079485481971,2935.14020578058,0.993210280622885,2591.35244197356,1.15501818852462,2980.68811946171,1.00204632299591,2516.51148182361,0.832417943138914,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.7156118,217.124939338818,6.29141357568945e-14,50.8313062467613,7.78360568894479e-15,292.284336996346,0,-379.424728312358,5.39264020773381e-14,51.4015904988977,1.29076497931528e-14,282.46729144402,5.96178806614575e-14,-398.654787936839,6.22688455115583e-14,51.144369830821,1.2710574864626e-14,321.637101108896,0,-439.253423277726,5.08422994585041e-14,63.3434960613306,1.32930373793767e-14,298.260261667023,0,-592.666084620923,7.19018694364508e-14,1.43318759554908,2461.76018472081,1.273258619523,2509.42048087222,1.08827938038574,2611.20656665459,1.23430923885801,2885.35420547467,0.872465963518379,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6299429,232.062886369943,4.31036565035558e-14,38.0029856324356,8.98773367955635e-15,291.558686487087,5.96178806614575e-14,-375.704032477577,5.39264020773381e-14,59.4067851064107,7.45223508268219e-15,281.90073801924,0,-489.998966273604,6.96186857221385e-14,69.2687370956443,1.00485917355762e-14,321.196263297731,0,-567.946348251557,5.08422994585041e-14,64.9473294796778,1.10076807294701e-14,297.6495456341,0,-651.471862855449,1.01684598917008e-13,1.42668076509011,2524.18601081183,0.74906140764988,2682.55205595415,1.0203603718121,2837.28109569794,1.43974615598698,2992.23366316441,0.689132401067334,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.8858887,293.489038347876,1.30863377685516e-13,66.1457724545232,1.00485917355762e-14,257.92664342919,9.68008542140888e-14,-453.20126952313,8.03887338846093e-14,92.3942447007725,3.81317245938781e-14,248.340410294831,6.29141357568945e-14,-646.446142060601,3.6308664272545e-13,62.6166159396097,1.18896540830928e-14,287.242307314946,0,-617.355657141735,1.43803738872902e-13,71.5350265607429,8.98773367955635e-15,263.841148004091,0,-496.395856996799,1.90234465329485e-13,1.09150555352918,2599.20757644461,1.24706860634207,2979.44732469222,1.32052078875368,2932.46042635527,0.634488191887404,2692.96506696867,1.30316615378858,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5582095,264.646786344207,8.03887338846093e-14,70.1667600270325,0,249.027320849245,8.94268209921863e-14,-424.801407731135,4.40307229178804e-14,70.5629164110021,1.49044701653644e-14,239.179284991921,2.98089403307288e-14,-471.161565486143,1.59769448629904e-13,71.5272285755228,1.10076807294701e-14,278.398156353862,5.96178806614575e-14,-633.003730523184,1.07852804154676e-13,51.5802384766608,1.32930373793767e-14,254.705898114882,2.20153614589402e-14,-409.209314043873,6.48114692637101e-14,1.00425100164429,2534.50401971739,1.46989170014791,2639.1276703395,1.14819219260014,2958.24372619906,0.836887887647689,2536.73353780376,0.7638867872171,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
7.1269721,234.389680414218,7.93775145880826e-14,65.8875685891398,1.49044701653644e-14,272.948486335832,0,-431.59674311747,5.96178806614575e-14,49.5925135321348,7.45223508268219e-15,262.977295171461,0,-391.632560591831,5.96178806614575e-14,63.520632388355,7.45223508268219e-15,302.278529620088,5.96178806614575e-14,-536.224743982568,1.01684598917008e-13,54.8524852408334,8.98773367955635e-15,278.701702210057,0,-447.999525165588,8.03887338846093e-14,1.24093559016069,2549.95300509754,1.49773450226111,2500.76055195853,0.863519672111268,2776.68228297195,1.16645642238584,2612.51084969685,0.948714553766894,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.841181,207.155957007976,5.46702496583047e-14,84.4351102093684,2.20153614589402e-14,285.598485203247,0,-652.718912947049,8.03887338846093e-14,54.6416530829818,7.45223508268219e-15,275.450144026089,5.96178806614575e-14,-482.02749648124,1.07852804154676e-13,18.1606210791718,1.88662142581844e-14,314.371391811083,5.96178806614575e-14,-297.778804591902,1.15099150726318e-13,49.5110589430373,7.45223508268219e-15,291.093803777204,5.96178806614575e-14,-389.077269794238,0,1.36403556291166,2990.34695356842,1.34185767746995,2692.46085461729,0.730925464241678,2498.29676109327,0.627176860685962,2493.21087112931,1.15099107012114,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.8578778,255.266849278149,1.2962293852742e-13,53.3084483979677,1.07759141258889e-14,266.491163537018,4.01943669423046e-14,-486.638298172134,7.41147505914642e-14,51.0200893609873,9.26434382393303e-15,256.651304916106,5.96178806614575e-14,-426.015334556715,7.19018694364508e-14,72.9074295607108,7.78360568894479e-15,296.047233102163,5.96178806614575e-14,-581.085462621567,1.24537691023117e-13,77.400679254274,2.05934849563355e-14,272.595145731302,5.6843418860808e-14,-559.814043737431,1.19235761322915e-13,1.17804151305755,2712.26877809055,0.54794892264187,2582.25774190689,0.666289895860677,2862.09632806733,1.28173955054743,2822.40900146582,1.32321025592099,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5009629,256.103290464848,5.96178806614575e-14,63.671983194674,0,262.290011480068,5.96178806614575e-14,-411.160712305179,4.40307229178804e-14,66.6292393694063,1.2710574864626e-14,252.474680051076,0,-530.701623909642,1.01684598917008e-13,58.8374299364531,9.26434382393303e-15,291.59262945098,5.96178806614575e-14,-444.324495709924,9.16572588300659e-14,66.3042520521949,6.35528743231302e-15,268.174957925052,5.96178806614575e-14,-490.41173200564,4.40307229178804e-14,1.13568797937566,2503.13838771255,1.41335731661226,2767.25412128059,0.829203202365102,2583.87812631807,1.31566746136879,2680.67261827227,1.16591040820925,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.8330959,273.684792619972,8.43124153913739e-14,63.4759052337332,9.79415571016078e-15,261.553040208903,5.96178806614575e-14,-395.254184321868,6.72580402249379e-14,71.921028819513,1.18896540830928e-14,251.786779494124,2.98089403307288e-14,-560.22479848775,1.13686837721616e-13,66.4070310643429,0,290.937581717925,0,-494.808033119463,0,71.1675614229067,1.34816005193345e-14,267.491058316896,5.96178806614575e-14,-623.257884404323,1.34516080449876e-13,1.12800601082652,2465.61102731005,1.48530012117948,2825.08357684279,0.898609472069176,2689.37485508858,1.37197388192753,2941.61610324266,0.7564496264487,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
7.0467504,226.401339477066,4.1186969912671e-14,77.3014356097839,1.68145100562345e-14,268.23568047979,5.96178806614575e-14,-581.307562248124,2.12688598070027e-13,57.6528416597298,4.49386683977818e-15,258.197655344198,5.96178806614575e-14,-489.495273265242,1.28370513614712e-13,54.6750605137859,9.26434382393303e-15,297.349368744752,5.96178806614575e-14,-534.403259970306,9.51172326647424e-14,36.2276117798015,6.74080025966727e-15,273.71912876988,0,-359.281393290084,4.40307229178804e-14,1.19346444666338,2862.85957090608,1.18311577993994,2692.6448914457,0.694919237090283,2806.5427390658,0.689813597764684,2491.31905813477,0.603819428558795,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6141352,235.266011631803,5.54041113492131e-14,53.7841964838126,2.23567052480466e-14,277.938932229857,5.96178806614575e-14,-454.746673519284,4.40307229178804e-14,59.2609545039274,2.15518282517779e-14,268.155859641014,5.96178806614575e-14,-552.218888001117,5.08422994585041e-14,76.6539663949016,1.49044701653644e-14,307.537663689928,5.96178806614575e-14,-647.739298471735,2.35746044305958e-13,45.056223383914,1.85286876478661e-14,283.728159251442,0,-444.992905418664,4.40307229178804e-14,1.29121530014684,2634.11145810612,0.84628408097156,2815.05565774348,0.586122021910886,2981.89689054529,1.26649793343063,2670.48585255383,0.561530122198591,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.8836084,272.523376767393,4.40307229178804e-14,84.926927349996,2.33508170668344e-14,281.940671297607,0,-655.940013833927,1.96911379085677e-13,60.8922608759465,1.00485917355762e-14,271.834782984486,5.96178806614575e-14,-574.162852319502,1.07852804154676e-13,56.5662297611855,6.74080025966727e-15,310.981804695137,5.96178806614575e-14,-424.472199025155,0,69.5727414998562,1.85286876478661e-14,287.618704783645,5.96178806614575e-14,-635.492224643265,1.93601708428178e-13,1.32641141810212,2996.05941352667,1.31254829780308,2854.10160005703,0.597572896842522,2548.02117104985,1.48564858623782,2962.63395904736,0.839071874213282,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4877691,211.504725929453,3.59509347182254e-14,43.0883048472258,1.34816005193345e-14,296.099922329683,0,-438.773242540824,5.08422994585041e-14,63.4098540294781,1.32930373793767e-14,286.437552590902,5.96178806614575e-14,-626.448810993593,1.34516080449876e-13,30.1112646626142,1.75131128001258e-14,325.354919524254,5.96178806614575e-14,-336.06704340138,6.48114692637101e-14,74.5198070169193,1.49044701653644e-14,302.255937243876,5.96178806614575e-14,-617.48717221528,9.51172326647424e-14,1.47151418081259,2668.01695104609,0.627064464902995,2948.92600202176,0.621189871317482,2474.22345831324,0.982496665509183,2928.34721769176,1.25373678546655,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
7.0175467,246.115945285833,6.84485404394326e-14,46.2188846666445,1.10076807294701e-14,258.332150369434,0,-395.813474484277,7.41147505914642e-14,81.3559600186391,1.49044701653644e-14,248.812524430436,2.98089403307288e-14,-640.531833517818,1.24537691023117e-13,38.0710592316505,1.18896540830928e-14,287.611222073247,0,-370.475155093717,8.98773367955636e-14,79.8101135421462,1.49044701653644e-14,264.523487516982,4.40307229178804e-14,-588.074080419586,1.2962293852742e-13,1.09851954478091,2530.45802620242,0.653132910583144,2971.02136960632,0.908468961182258,2507.2122452014,0.749019784045903,2875.16737739237,1.21861720683306,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.8330145,249.619225761704,7.62634491877562e-14,66.1087707527948,4.49386683977818e-15,256.357562745973,0,-538.562967319658,1.19235761322915e-13,65.2816535173322,1.49044701653644e-14,246.506035636494,5.96178806614575e-14,-447.550808713295,0,48.246862351722,8.98773367955635e-15,285.534832782182,0,-418.221805376601,5.6843418860808e-14,69.2913437900255,1.00485917355762e-14,262.24838399287,5.96178806614575e-14,-450.293559293539,1.78853641984373e-13,1.07719699636495,2783.58945487291,0.808681377464191,2587.03381525094,1.12991858211384,2577.01161708952,0.873096368884399,2592.20721388466,1.43120238144213,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6124187,260.225800808972,3.94232776770871e-13,59.0483964105642,1.32930373793767e-14,279.275905074825,5.96178806614575e-14,-515.802424732047,0,65.795519440095,7.78360568894479e-15,269.497918936016,0,-517.294967493262,1.83314517660132e-13,68.76747014634,1.68145100562345e-14,308.732822239883,0,-580.919919101217,0,66.059106536075,2.73351248291524e-14,285.204353227896,3.59509347182254e-14,-472.92626866279,7.83532456812862e-14,1.30330465446016,2740.11702028374,0.848494650033478,2738.14436948694,1.02686044588847,2861.92924200892,1.24128659770637,2642.12269822694,1.41142554939148,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4726621,207.154044933132,1.21251156359117e-13,60.4022496264829,1.29076497931528e-14,296.723799075911,0,-541.901924792446,3.59509347182254e-14,70.5207767142269,2.20153614589402e-14,286.973332928145,5.96178806614575e-14,-635.598916278756,1.13686837721616e-13,37.0336304986189,1.79754673591127e-14,325.875136950706,4.40307229178804e-14,-401.443366819374,1.10808222698426e-13,38.8318603695275,1.05390519239217e-14,302.406803752986,0,-428.632386317067,5.96178806614575e-14,1.47627792779361,2789.3327242438,0.960183128554446,2962.58259576862,0.870161125668926,2612.06719891156,0.868630648618233,2676.56814287515,0.55216736207431,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6631255,211.906793848003,9.16572588300659e-14,56.0616557739515,1.12346670994454e-14,267.010639963665,9.16572588300659e-14,-400.412203427829,4.40307229178804e-14,44.038878271358,1.4561792860888e-14,257.099195413167,5.96178806614575e-14,-371.624436479082,2.54211497292521e-14,38.9686622098678,1.65115210942052e-14,296.213120929016,5.96178806614575e-14,-359.941568886228,6.72580402249379e-14,72.3224553181892,7.78360568894479e-15,273.032859297468,5.96178806614575e-14,-612.390549096727,6.22688455115583e-14,1.18390714040895,2493.53650893209,1.15743149445916,2472.89433992189,0.700465440683309,2464.24462785119,0.946979120969088,2920.94156490345,0.90096940534491,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5441213,261.14261003529,8.03887338846093e-14,79.7280758710863,2.73351248291524e-14,287.827274392871,5.96178806614575e-14,-615.43724345101,1.79754673591127e-13,59.2978990761778,1.60463142018389e-14,277.772262516274,5.96178806614575e-14,-571.289053872801,1.48229501182928e-13,71.5488290815744,2.15518282517779e-14,317.094241506687,0,-579.496636893777,1.60777467769219e-13,50.0562742089562,9.79415571016078e-15,293.384899738682,5.96178806614575e-14,-516.92332435542,6.22688455115583e-14,1.38531812224506,2924.41745003715,1.32858203557988,2850.54089917209,0.599547691088681,2858.69448109174,1.44100163065196,2805.6765445714,0.505372472908244,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.9549722,228.387251569341,5.75495753631588e-14,55.2328261442773,5.50384036473505e-15,281.144769024402,5.96178806614575e-14,-503.31195630516,1.07852804154676e-13,64.1924495292905,1.49044701653644e-14,271.388663533986,0,-608.556271357101,1.24537691023117e-13,48.902942840315,8.40725502811724e-15,310.437253027892,0,-393.031049796799,4.75586163323712e-14,59.5844944617745,6.35528743231302e-15,287.045277314902,5.96178806614575e-14,-502.055256221556,4.75586163323712e-14,1.32282033246502,2736.3235777772,0.71317677191583,2917.42889796208,0.579963086528655,2506.09785015747,1.29259645321623,2707.32847505271,1.02114711585941,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6977625,268.048191857677,3.11344227557792e-14,53.2115751909164,5.50384036473505e-15,257.874273999301,5.96178806614575e-14,-451.74600448429,5.96178806614575e-14,75.5061664758035,1.10076807294701e-14,248.238814689299,0,-458.774318796541,1.04814085458348e-13,63.3974580900871,8.98773367955635e-15,287.322789604281,5.96178806614575e-14,-639.310529981768,3.59509347182254e-14,75.2037847704029,2.54211497292521e-14,263.953845313416,5.96178806614575e-14,-517.573587457537,8.80614458357608e-14,1.09289131727008,2631.67122709334,0.63623909546819,2610.86575433769,1.49891504084807,2972.44532466683,0.577408966375304,2737.45480333587,1.34754080709794,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.7843057,259.93821987421,1.43803738872902e-13,74.5116651382383,1.10076807294701e-14,274.528630985474,4.01943669423046e-14,-545.92614268688,1.56706491362572e-13,55.4009122916251,6.74080025966727e-15,264.505325228259,5.96178806614575e-14,-438.572744710073,7.83532456812862e-14,67.8698823209202,2.10781038478435e-14,303.812650570557,5.96178806614575e-14,-538.165592611309,1.01684598917008e-13,61.5703623826414,1.16754085334172e-14,280.250239745057,0,-468.536615021286,4.75586163323712e-14,1.25495920149923,2796.04893735234,1.28757404949289,2588.19390180218,0.890487519587265,2780.01894094026,1.346542567227,2633.17479803733,1.20499197658851,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
